event_idx,influence_2D,influence_1D,rank
539,0.0003110806907065111,0.0002783704583328994,87
540,-6.870721228846577e-05,-4.555751378965134e-05,1106
541,0.00020237925356969555,0.00018214229706303708,439
542,0.00022859322701784812,0.00020593302576199513,338
543,6.357360125330835e-05,6.828333318054103e-05,835
544,-0.00022322892882697953,-0.00019446882233387086,1264
545,0.00024590274419145075,0.00021990329352028493,266
546,-0.00025815742680790343,-0.00022234243379370966,1289
547,-8.841706458206922e-06,6.600854499660969e-07,1020
548,0.00021288049494294636,0.00019179079710773816,406
549,0.0002989310680537871,0.00026806258348566203,112
550,0.00021837333027474592,0.00019577698897943474,381
551,0.00019337156890064655,0.00017444600027582968,471
552,-0.00012533853074092605,-0.00010327819833511054,1162
553,0.00022229991598687882,0.0002000828834167745,363
554,0.00026378005687599515,0.00023620642869237596,205
555,0.00010764062608825675,0.0001013618572209829,713
556,0.0002953993238925534,0.00026422536002568275,118
557,0.0002250177179425883,0.00020236306729115583,353
558,0.00019427961208462463,0.00017436557016237142,467
559,-0.00035967880222254056,-0.0004251617370967242,1363
560,-3.118978614924384e-05,-2.0090784697779362e-05,1051
561,0.0002632111348627175,0.0002376258802982978,207
562,0.00023481549791881662,0.00021052965494328113,312
563,0.00015552533055640527,0.0001439888296398406,578
564,0.000282336017484619,0.00025289470946698867,156
565,0.00021956042303417078,0.00019736045605189823,373
566,0.0002588344507781226,0.0002327752070920841,220
567,1.0101920417060484e-05,2.314804924075098e-05,976
568,0.00021634072391307768,0.00019390140231878572,391
569,-0.00014618406497257652,-0.0001244533988637997,1191
570,0.00027241801563970824,0.0002450098249661137,179
571,-0.00026283465209975265,-0.0002253522438437905,1293
572,0.00028669443020123975,0.0002576940071449263,142
573,-0.00025571679734837094,-0.00022095169496416656,1287
574,0.0003100969922871233,0.00027737867375665637,90
575,0.0003109933312588353,0.0002793963107186048,88
576,0.000601464954026687,0.00036474971232314246,1
577,0.00029450811237419217,0.00026651022963786186,122
578,0.00026664279738775054,0.00023866153038831772,194
579,0.00030676668256246487,0.00027558891596768387,95
580,-0.0001616969142684832,-0.0001351128150467451,1212
581,-8.208069213200275e-08,1.4303334018639369e-05,1001
582,0.00026343484447688414,0.00023751397596649682,206
583,6.077831575912462e-06,1.9484967894833893e-05,988
584,0.00013017765540757065,0.00012106362287633843,648
585,0.00015600737356913363,0.00014431114676072276,575
586,-0.0001565948516640825,-0.00011887970396395886,1207
587,-0.0004887261009866029,-0.00048242495224537496,1478
588,7.54687390652764e-05,7.245495353069842e-05,805
589,-0.00030862512198770453,-0.0002720394294520867,1317
590,9.359697180244542e-05,9.324985898917504e-05,758
591,-7.104817528857943e-06,-1.1913278797903715e-06,1015
592,1.675402825163097e-05,2.8741339385240927e-05,961
593,7.650813021664593e-05,7.323992104968369e-05,800
594,0.00012126445532412156,0.00011591150702350284,673
595,-6.491073895686927e-05,-4.9801668583815406e-05,1100
596,0.0001774431376716512,0.00016212781096314188,522
597,7.686241695747942e-05,7.522123654180035e-05,799
598,0.00030185202862109684,0.00027087438926598484,104
599,-0.0001572283794171181,-0.0001313482641824848,1209
600,0.0001867555733607862,0.00016971961923906154,492
601,-0.0005235031039041438,-0.0004311525406253125,1502
602,0.0002050008943002002,0.00018587693374083614,426
603,0.00010517976470336698,0.00010276111307738756,720
604,0.00023140731537496517,0.0002081221395831001,325
605,0.00033598195733297587,0.0003011740464278212,37
606,-0.0006859401732479675,-0.00047750019936343424,1566
607,0.0002264864567400604,0.00020486323916568683,346
608,-0.00014262403469222917,-0.00010700923147921593,1185
609,-0.00020266177878225378,-0.00017435422391642863,1249
610,-0.00012834812704731746,-0.00014580200438163438,1167
611,4.4273965155605666e-05,5.236203563785402e-05,896
612,-0.0006812678080999612,-0.000492165337418693,1563
613,0.00012970086458008456,0.00012255656730497666,650
614,0.0002583094288297616,0.0002321822777386906,224
615,0.0002153418073853608,0.00019344559932565897,394
616,0.00012189030561293723,0.00011297403127974448,670
617,7.231447747546582e-05,6.888615722511204e-05,813
618,0.00010202893650368416,9.440999881327183e-05,733
619,-0.0004802436035949986,-0.00047443906889432785,1472
620,-0.0004593007020807782,-0.0004122984129397711,1447
621,5.8002327151251976e-06,1.896683600977056e-05,989
622,9.882964503127312e-05,9.766858385773514e-05,744
623,0.00017495590851346332,0.00015986211144092266,528
624,-0.00011225827196637006,-8.715304764994602e-05,1149
625,-2.849378152403048e-05,-1.803462504590403e-05,1048
626,1.5601473483228823e-05,2.0468030769049683e-05,964
627,6.456445086233664e-05,6.216131908642897e-05,833
628,-5.296036461910347e-05,-3.177315020486127e-05,1085
629,0.00020435065116897189,0.00018451646388950582,432
630,0.00025148883275682987,0.00022476013547334528,251
631,6.877071864386242e-05,7.2763459212144e-05,819
632,0.00024101381032526348,0.0002171550917385856,285
633,-0.0004896324851189071,-0.0004614338229189663,1479
634,0.00035586791419839336,0.00031930350104869554,15
635,-2.6899682877612463e-05,-1.649068459796954e-05,1045
636,6.18138169913296e-05,6.701132286535127e-05,842
637,0.0002690773684933534,0.00024089350650391417,191
638,0.00014330287074615367,0.00013178132163882417,611
639,-5.8880145352824265e-05,-3.692682117639734e-05,1090
640,-0.000670833363966783,-0.0006885557578129031,1559
641,-0.00047002454559108564,-0.0004217263622244838,1458
642,0.0001964211125856652,0.00017835160531187721,457
643,-0.00017465057313459376,-0.0001478635887717239,1227
644,-8.706354363763324e-05,-6.19068993313876e-05,1131
645,3.6388123711206255e-05,3.5748732009954765e-05,917
646,-0.00016180459217962628,-0.00013539618953839483,1213
647,3.20263542942234e-05,4.19103937523424e-05,930
648,-8.311006682970579e-06,-1.3242517375999796e-06,1019
649,0.00021342484297504072,0.00019252065495178883,404
650,8.515147680110413e-05,8.64615321027884e-05,775
651,0.00013623785146954503,0.00012495859693772982,629
652,0.00026509990295353614,0.00023780063691947184,200
653,0.0003475012569751357,0.0003120623329870842,21
654,-0.0004286982922011573,-0.00043377017784684835,1420
655,0.0001893055008301836,0.00017237262450342516,482
656,-0.001094942542714361,-0.0009721126775904532,1585
657,0.00024566759105915104,0.00022056452479657374,268
658,-0.0004007192047770225,-0.00035048467987830456,1395
659,8.135869766312531e-05,8.329996354439206e-05,786
660,-3.93592062881698e-05,-2.7540223446864687e-05,1063
661,0.00023680798521030777,0.00021186520490201755,305
662,-0.00017188635228604365,-0.0001448661270011531,1223
663,0.0002408444009835975,0.0002163954384346578,287
664,0.00025698393327344693,0.00023040290557130305,230
665,-0.0003266740387606326,-0.000426357742946637,1332
666,-0.00041232023573645193,-0.0003841904158692344,1403
667,0.00022120945420300853,0.00019878991571398164,370
668,-0.0002182793604710298,-0.00019126584684292514,1259
669,-0.000291803063866114,-0.0002520256077593874,1305
670,0.0003298445590473875,0.0002971310395050164,47
671,5.385703585836232e-05,6.027775351424847e-05,867
672,0.00014749480012410388,0.00013564872248728044,601
673,-0.00033276519037239716,-0.0002961291300801472,1336
674,-3.1895694345585035e-05,-1.3436586529302907e-05,1052
675,0.00015234465974112155,0.00013907302958693357,586
676,-0.0003463575308274569,-0.0003113017876787971,1348
677,0.0003337897620613317,0.00030315796632995884,41
678,0.00014272969876716335,0.0001333388019810755,613
679,-8.405372167530345e-05,-6.714214755909609e-05,1122
680,0.00018002880773160257,0.00016412245374008982,513
681,-0.00034658191340752875,-0.00044758690738488927,1349
682,-0.000387058075829283,-0.00033824864654641296,1386
683,0.00010833213956051857,0.0001003701162575199,712
684,-8.086452859323856e-06,-1.777627441912344e-07,1017
685,-0.0005895596204271714,-0.0005011256694099631,1535
686,0.00021705439773533897,0.00019530015276181256,388
