event_idx,C1_in_catalog,C4_z_gw,C5_log10_sky_area,C8_cone_outside,C10_log10_M,C10b_low_M_timeout_bins12,C11_log10_snr,C2_hosted_exact,C3_hosted_rel,C3c_log10_f_cat,C3c_censored,C6_mass_window_retention,C7_log10_n_cand_1d
51,False,0.4521802059604221,-3.248318689315986,,5.79061230989724,False,1.4256694210733254,True,False,-19.569297296061098,False,1.0,1.7993405494535817
52,False,0.4418321374804596,-3.3484248240720924,,5.643194296280703,False,1.4391114496740947,False,False,-320.0,True,,0.0
53,False,0.6500731097298824,-3.0635140147855715,,5.748881448663038,False,1.3193130173370344,False,False,-320.0,True,,0.0
54,False,0.34713020296982044,-2.888786396481232,,5.86465255270018,False,1.4789024055756326,True,True,-3.7228472489499826,False,1.0,3.0507663112330423
55,False,0.9521793176520736,-2.259006544527694,,5.728499539838942,False,1.3033933359912029,True,False,-36.324045570338065,False,1.0,0.3010299956639812
56,False,0.6940972880172972,-3.089770854724916,,5.706185981584737,False,1.3113269199959603,True,False,-29.714969769708333,False,1.0,0.3010299956639812
57,False,0.619424300113776,-2.7990751539190035,,5.644343104167573,False,1.467683111649514,True,False,-26.155798029906958,False,1.0,1.8129133566428555
58,False,0.4204222616622367,-1.7263855956401999,,5.671789074781598,False,1.3259982048203882,True,False,-7.924304328091644,False,1.0,3.9306943876645355
59,False,0.31271755884590163,-2.6051470985642595,,5.473833271175818,False,1.3011043371213415,True,True,-2.1164193891628145,False,1.0,3.413634997198556
60,False,0.5548113010535558,-3.2156438472578857,,5.991277684290045,False,1.5601039501081302,True,False,-25.105922409395223,False,1.0,1.4471580313422192
61,False,0.488324428118896,-3.070559847083773,,5.719065558166659,False,1.4788450167085347,False,False,-320.0,True,,0.0
