event_idx,influence_2D,influence_1D,rank
440,-0.00018552746937139375,-0.00019839495240991933,1240
441,0.0001396077786186556,0.0001650218666831016,605
442,0.00014906553934679323,0.0001703402263785181,580
443,4.315427450696241e-05,6.597608734870697e-05,879
444,0.00021414492942306573,0.0002476600998483347,389
445,0.00020605285449593058,0.0002385222493018757,416
446,0.0002975761104889729,0.00034224975196339713,116
447,-0.0004908332230362245,-0.0005254014859519263,1488
448,0.00027077630120386775,0.00031205822232238667,185
449,-0.00015935481961815157,-0.00016792492473260978,1208
450,-0.00028268642219608786,-0.0003046117279124072,1326
451,0.00031935408644012675,0.0003669160240302727,72
452,0.00014022696770588094,0.0001681931766395195,604
453,0.00016394609073067112,0.000192922826221964,546
454,0.0002979014868481622,0.00034307682846967946,113
455,-0.00011856060174264549,-0.00012348991962196632,1155
456,0.00024407086874023154,0.0002819323282808872,272
457,0.00025670159309687524,0.000295864187026873,231
458,0.0001547608752567875,0.0001837325796998357,564
459,0.0001944806571178015,0.00022599860275174244,454
460,0.0002228769011513032,0.00025684225176170195,353
461,0.00024097485071805647,0.00027928592776649275,282
462,-6.949811411693929e-05,-6.86995409957536e-05,1094
463,4.0799339095620724e-05,5.384712567368943e-05,888
464,0.00015102279581247213,0.00017979159351955154,574
465,-3.535191578163399e-05,0.0003706251050389353,1046
466,-0.00045282980155125774,-0.0005362148451037996,1461
467,0.00024529806733863957,0.00028243489111978715,267
468,0.00024829046486718465,0.00028584337884340894,254
469,0.0002403928528703636,0.0002770125230866505,286
470,-0.00010000062355586259,-9.29998818074429e-05,1139
471,0.00022632452870408049,0.00026062679246630083,341
472,-0.00018977690384092138,-0.00020535451978398456,1244
473,0.0001328749368981752,0.00016029570217901412,623
474,0.0021527023474654516,0.008332257556926903,1
475,-0.0001675083034821112,-0.00017906413656143538,1220
476,-0.00025014582775872984,-0.0005390720759120837,1301
477,3.04191957144484e-05,5.1746295346766225e-05,915
478,0.000148635765528371,0.00017595239431567045,583
479,6.092454434269978e-05,8.456333185735687e-05,821
480,0.0002488094664773177,0.000287284442622493,252
481,-0.0004040286896669354,-0.0005626882186324789,1428
482,7.266081112400347e-05,9.096077164960636e-05,790
483,0.0002479376222411789,0.00028591534068656,256
484,0.0002890592296453942,0.00033190908776348227,137
485,3.455281870512472e-06,1.4353343978479316e-05,975
486,-3.5089614579542072e-06,8.646718338556347e-06,994
487,-1.1738830327789884e-06,1.739340244255594e-05,990
488,0.000186931257686207,0.00021780494989853683,479
489,0.00019387904414502888,0.00022574009363585112,457
490,-1.3739216026653622e-05,2.8775995352114947e-06,1014
491,7.56486877379059e-05,9.315419785349555e-05,783
492,0.00011257807650622009,0.00013600021751725144,684
493,0.00023505480200136653,0.000271091460004369,307
494,-0.0009384369888341126,-0.0010348033219733654,1572
495,-2.310754559331496e-05,-1.766959410376412e-05,1029
496,2.1833630698409046e-05,3.438898700680593e-05,936
497,0.00027274015728773193,0.0003134117350493959,180
498,-0.0005030725853145679,-0.0005321214597654444,1497
499,0.00016018610530244004,0.00018944367783746419,551
500,8.389517827034343e-05,0.00010426136459329438,765
501,4.31197703869568e-05,6.502965607446676e-05,880
502,7.008316637246992e-05,9.46296389223722e-05,798
503,-1.1372899946682224e-05,6.100381803264554e-06,1008
504,-3.5060628403194016e-05,-2.8525894888109526e-05,1045
505,0.00033084089560786456,0.0003806192562566535,54
506,5.883283590790711e-05,7.673105972694216e-05,829
507,0.00012169110628135194,0.00014412292975085617,656
508,0.00018988020908627945,0.00022068668192132268,472
509,-0.00011715350866403629,-0.00011144251193018206,1152
510,8.18195770386776e-05,0.00010230067761873851,771
511,-0.000351583498927166,-0.0004511534972938547,1374
512,8.608347824823337e-05,0.00011134182936867187,761
513,0.0003027349545130509,0.0003482970675567909,105
514,0.00024578479536618847,0.0002835895002529787,264
515,0.00018097296307395538,0.00021099734895480005,496
516,0.00022383681342530437,0.00025985107449677525,351
517,-0.00017216828095345527,-0.00018450698423011502,1227
518,5.940785996583209e-05,8.308661163280995e-05,826
519,-1.3910223769952879e-05,3.356254388742208e-06,1015
520,0.00022938873887456968,0.0002658316719453824,326
521,1.862883827674633e-05,3.904788708808393e-05,942
522,-0.00011191265530929861,-0.00011716407320638833,1150
523,0.0002692846622155409,0.0003105872534693299,189
524,0.0002384769700680689,0.00027535348667573345,294
525,0.0002590425126431928,0.0002980925105233734,219
526,0.00013552127114979662,0.000163467152132446,615
527,0.00027598359069869183,0.00031714575759922425,168
528,-8.658459143617847e-05,-8.87986192437129e-05,1121
529,7.92296804528192e-05,9.86030299766627e-05,773
530,-0.0006587147236867263,-0.0006497468229316183,1548
531,0.0001753282822700708,0.00020420877594240494,512
532,-1.4296408147096429e-05,-5.81234466257019e-06,1016
533,-4.2963995783296127e-07,8.705482862580993e-06,985
534,-0.0003199962651563304,-0.0003836954732322484,1352
535,0.00026189569417356395,0.00030188257194752044,206
536,0.00021755135664425218,0.0002517748274782905,373
537,-0.0001053756139629547,-0.00010870898680515051,1146
538,0.00035510892676893224,0.00041391625507714025,18
539,0.0003142917172180848,0.00036130445763626895,83
540,-8.344898636669651e-05,-7.439479792381576e-05,1115
541,0.00020091552813295,0.00023246732406057014,436
