event_idx,s1d,s2d,ds,cat_e,g_e,c_prime,in_catalog,SNR,log10_SNR,sigma_dL_over_dL,z_e,m_e,ln_M_ratio_signed
421,-0.2818954540411586,-0.13168615751988344,0.15020929652127518,False,0.12066475,1.0,False,38.81443712957551,1.5889932925916206,0.026031303454034246,0.4712926034530188,0.28181083332922263,0.28181083332922263
422,-0.424333646982555,-0.26068055498673615,0.16365309199581884,False,0.16053395,1.0,False,29.77771820152289,1.4738914156977412,0.03384288965662229,0.5470196288506854,0.32977997315073593,-0.32977997315073593
423,-0.7548274080481747,-0.5601911177571135,0.19463629029106122,False,0.1388163,1.0,False,24.19618756695736,1.3837469424652864,0.040771593122664804,0.7547007667628827,0.1390250654462151,0.1390250654462151
424,-0.6776663217870732,-0.490231188593659,0.1874351331934142,False,0.1499037,1.0,False,25.382458522992085,1.4045336851841417,0.039445868067440805,0.7018946186098901,0.07133860864025188,-0.07133860864025188
425,-0.36984146319869426,-0.20735603773331926,0.162485425465375,False,0.1437113,1.0,False,31.028800827308142,1.491764991692887,0.03354708612917931,0.5403769467591316,0.07680794004268661,-0.07680794004268661
426,0.25318481201290743,0.5737317180431128,0.3205469060302054,True,0.11025535,0.9994506650105852,False,27.253525379126938,1.4354226883988093,0.03703112474275803,0.36194281189322397,0.41115424851843885,0.41115424851843885
427,0.29514918870150425,0.47824579995987504,0.1830966112583708,False,0.14311145,1.0,False,42.65181540521272,1.6299375209358313,0.027066329846789947,0.4036927366482799,0.1639839504112333,-0.1639839504112333
428,-0.26971291616209014,-0.12070311444687387,0.14900980171521627,False,0.14230015000000001,1.0,False,28.811800545150323,1.4595703996337224,0.034732109945418636,0.46509916206011725,0.10605461661072248,-0.10605461661072248
429,-0.894309481931265,-0.6867302860477315,0.20757919588353357,False,0.15120575,1.0,False,23.40045364845073,1.3692242768592517,0.04268084018438515,0.8573143331609335,0.0009870660522736357,-0.0009870660522736357
430,-0.678918743872447,-0.4914491640433112,0.1874695798291358,False,0.1260384,1.0,False,21.59891142656802,1.334431863495935,0.04758405233640228,0.70273502046547,0.3324875327691934,0.3324875327691934
431,0.37126386421779645,0.7375049488492096,0.36624108463141314,True,0.1191558,0.9978318730644045,False,74.58357997650322,1.8726432254549763,0.015562689589760464,0.3213491661797666,0.19859090121565195,0.19859090121565195
432,0.1900838927283653,0.39633091349271476,0.20624702076434948,True,0.14516679999999998,0.999997154210198,False,39.604803105774025,1.5977478585477376,0.02570229993216784,0.4026017362795704,0.1979886336382102,-0.1979886336382102
433,-0.5936386736310467,-0.41399611710457546,0.17964255652647126,False,0.12149865,1.0,False,27.207515958501347,1.4346888925786712,0.03657858962590824,0.6479209038648038,0.3838025179462846,0.3838025179462846
434,0.5848145382849163,-0.41802424650860776,-1.002838784793524,True,0.104524,0.0566264881957641,True,234.99458292096327,2.3710578510604616,0.004837271375622255,0.08279075955590486,0.2922561253587132,0.2922561253587132
435,0.001109439603474981,1.5865443730001858,1.5854349333967108,True,0.18011025,0.9932497905658206,False,41.094993660015405,1.6137889177821405,0.04736664838603801,0.2411873930034881,0.8273042111316912,-0.8273042111316912
436,0.10782422429977946,1.0785495078936327,0.9707252835938532,True,0.13060965,0.9870575338128191,False,61.74085647149202,1.7905726497373133,0.01645547264726265,0.2926633174136018,0.03788820488368549,-0.03788820488368549
437,-0.5916779985231319,-0.41212025570453964,0.17955774281859221,False,0.15665845,1.0,False,25.82385579120678,1.412021087807388,0.03808243369996559,0.6474585554012252,0.2075602346160385,-0.2075602346160385
438,0.1120997363657227,0.22491897891852,0.11281924255279731,False,0.12461269999999999,1.0,False,38.93408877311971,1.5903300147728407,0.026414559933278382,0.298679500734913,0.07633322891782152,0.07633322891782152
439,-0.1691149848402239,-0.014293094009776285,0.1548218908304476,True,0.11556685,0.9999964507545678,False,23.3983007486502,1.369184318851131,0.05625159377154572,0.45585198550570505,0.3716189339699081,0.3716189339699081
440,0.12697991958581223,0.30274881520746505,0.17576889562165282,True,0.14674615,0.99999996893348,False,34.406462940781886,1.536640028498396,0.031155035450461322,0.39671115431878373,0.2275012835286037,-0.2275012835286037
441,-0.43463307787210376,-0.2684852076082931,0.16614787026381067,False,0.1465193,1.0,False,25.50378834483693,1.4066046955342897,0.038913955576250506,0.5622046020273846,0.10713349666232463,-0.10713349666232463
442,-1.207482601811981,-1.5588198346455848,-0.35133723283360374,True,0.10453175,0.004126739642212052,True,276.148343063909,2.4411424417282275,0.0035945715949332402,0.07652022247647214,0.28584884700467805,0.28584884700467805
443,-0.0885563468983718,0.04332133979385584,0.13187768669222766,True,0.11841855,1.0,False,56.28121623558471,1.7503634739563088,0.018132723525303273,0.3802565270832628,0.258728284053187,0.258728284053187
444,-0.5503844341149251,-0.3748914193348437,0.1754930147800814,False,0.13339035,1.0,False,26.580973181380173,1.424570877267595,0.03965365519535791,0.6206927384892388,0.14937295924778424,0.14937295924778424
445,-0.5332439961868602,-0.35935764114181057,0.17388635504504968,False,0.1294745,1.0,False,27.30151779095344,1.4361867917262008,0.040973411124640494,0.6103966895687951,0.21205869117006648,0.21205869117006648
446,-0.7773116355398006,-0.5806002350253076,0.1967114005144931,False,0.10945895,1.0,False,24.625361252501133,1.3913826102891225,0.0421932562986267,0.770557881567656,0.700904930933051,0.700904930933051
447,0.2654397030542375,1.1256791987151782,0.8602394956609407,True,0.13837945000000001,0.9980686891662087,False,56.016846939707335,1.7483186597316682,0.018053785402152557,0.3133192831869261,0.1555977892537575,-0.1555977892537575
448,-0.7125884853109936,-0.522013485065997,0.19057500024499663,False,0.145882,1.0,False,21.29637792822004,1.3283057452438678,0.05188858655848914,0.7255435015627494,0.006265992660012295,0.006265992660012295
449,0.0634967003276809,0.2507583534538502,0.18726165312616933,True,0.1282704,0.9999940097296292,False,46.13042144469142,1.663987422314051,0.02192207953864957,0.41009777260222063,0.095302562516536,0.095302562516536
450,0.23911675137906463,0.5039588563538362,0.26484210497477156,True,0.1516925,0.9999808653529375,False,32.692422632788684,1.5144471046448291,0.03241142731312427,0.3983133495911608,0.3033371905773546,-0.3033371905773546
451,-0.8405780473764494,-0.6380588542817195,0.20251919309472988,False,0.10838855,1.0,False,20.58078815106904,1.313462002258583,0.0487821814647609,0.8166735779488795,0.7503759188410937,0.7503759188410937
452,-0.350388264007195,-0.1937187253634674,0.15666953864372762,False,0.1001147,1.0,False,31.138908774106497,1.4933033891669818,0.032095442577274896,0.5067309343982966,0.740850756855821,0.740850756855821
453,-0.44337491446457783,-0.27783389145490367,0.16554102300967416,False,0.16577999999999998,1.0,False,21.96373242684617,1.3417061442773661,0.05038578455010778,0.5590027848484803,0.39637583672339066,-0.39637583672339066
454,-0.7855523694959337,-0.5881624621547837,0.19738990734114992,False,0.1365886,1.0,False,20.703889634345888,1.3160519439131464,0.05028073318322378,0.7765388327027558,0.18948128743608117,0.18948128743608117
