arm,seed,event_idx,d_L_gpc,z_true,SNR,n_cand_no_bh,n_cand_with_bh,active_073,share_073,s_full,s_pure,s_imp
bsel,900106,128,1.5783276112172346,0.31381790899589274,31.404009484239744,,,False,0.0,-0.0944514512119187,-0.0944514512119187,0.0
bsel,900106,129,0.7517520661954947,0.1630214986505657,43.11057276556424,,,True,0.7409933916157649,-1.3850131365256133,2.514565985485182,-3.8995791220107954
bsel,900106,130,1.6996971727498622,0.334389083984458,218.3432081256031,,,True,0.037835046104682434,0.3697059876312633,0.8377680912064359,-0.46806210357517264
bsel,900106,131,2.076413024159916,0.39630983520367963,41.84865195961499,,,True,0.010456125019370939,-0.05197660493148066,0.006154064006702592,-0.05813066893818325
bsel,900106,132,2.9618722143809406,0.5327526292643278,43.64152405130391,,,True,1.995603021612938e-08,-0.4885722352701012,-0.488570783201014,-1.4520690871933084e-06
bsel,900106,133,2.19189685625874,0.4147695796598013,22.20507711546956,,,True,0.010120617764204465,0.08454137911906294,0.17422435175751244,-0.0896829726384495
bsel,900106,134,2.09507826139564,0.3993088840226921,25.056997493695107,,,True,0.0076929990074438405,0.17703872935226334,0.25306821971251536,-0.07602949036025203
bsel,900106,135,2.6993933368023604,0.4934356956024892,309.9688163411626,,,True,0.00193056188909156,-0.3235019165968908,-0.28796228704892596,-0.03553962954796486
bsel,900106,136,3.669784621113719,0.6350071030460281,58.44728048375512,,,False,0.0,-0.7838818924432271,-0.7838818924432271,0.0
bsel,900106,137,1.6209053982833503,0.32107208736536935,242.8632944675712,,,False,0.0,0.9374711490105706,0.9374711490105706,0.0
bsel,900106,138,2.778564565440349,0.5053847724251439,167.2950711855289,,,True,0.0008753442184120107,-0.4362195693817568,-0.4088940122425551,-0.027325557139201706
bsel,900106,139,1.2811245991079308,0.2619482108095221,41.20168431488087,,,False,0.0,0.0563765581173214,0.0563765581173214,0.0
bsel,900106,140,5.546184580177967,0.8867254794802258,23.40931113253922,,,False,0.0,-1.1682260865261462,-1.1682260865261462,0.0
bsel,900106,141,1.9814732092289824,0.3809596028547294,24.487400851264173,,,True,0.00034269246130390194,-0.2733950640335656,-0.2686174778403714,-0.004777586193194239
bsel,900106,142,3.903334188166963,0.6677039388679508,24.522985524472464,,,True,4.990393250386335e-10,-0.8351752776345248,-0.8351752445499231,-3.308460172490868e-08
bsel,900106,144,1.1511535425153752,0.23851388709924656,299.25833132273544,,,True,0.33266940626643593,0.21299192499206734,1.8307744013927414,-1.617782476400674
bsel,900106,145,2.3421588587726263,0.4384605453172572,27.817525200391863,,,False,0.0,-0.4017117277232082,-0.4017117277232082,0.0
bsel,900106,146,0.9540182357165294,0.20196344438259337,29.136612384683108,,,True,0.0007318594815908837,0.2811360227963353,0.28905044301974464,-0.007914420223409324
bsel,900106,147,0.280633438051146,0.0650401540622202,58.671000052037385,,,True,0.9551761479455182,2.926090729943451,3.4113072747073727,-0.48521654476392184
bsel,900106,148,1.8913570365012364,0.36623585472515346,32.62166151063214,,,True,0.02512452113885905,0.28077280619309675,0.48560076210053493,-0.2048279559074382
bsel,900106,149,4.2736868772890615,0.7186498997144433,25.570784732018428,,,False,0.0,-0.9211251279174207,-0.9211251279174207,0.0
bsel,900106,150,3.063136849890149,0.5477017214942332,31.256530110640853,,,False,0.0,-0.6255966191943457,-0.6255966191943457,0.0
bsel,900106,151,3.138595944731549,0.5587665390735607,23.01259692290046,,,True,5.604586700898451e-10,-0.6472521589865327,-0.6472521312037344,-2.7782798284192722e-08
bsel,900106,152,1.3318920650647648,0.27097091624545183,36.03391003064969,,,True,0.06346513648048888,0.9504299302030441,1.3113758885017635,-0.36094595829871934
bsel,900106,153,3.636024952106341,0.6302416019277729,43.015160620222815,,,True,6.331172231668823e-11,-0.7712631804682284,-0.7712631753658543,-5.102374078802541e-09
bsel,900106,154,1.461199925497065,0.29364241644575495,32.42133517253814,,,False,0.0,-0.03815182254367496,-0.03815182254367496,0.0
bsel,900106,155,0.5788086831100228,0.12837375036633647,39.604803105774025,,,True,0.8418884813473585,0.31562857936577843,2.8582381442613576,-2.5426095648955793
