arm,seed,event_idx,z_true,host_galaxy_index,in_catalog,host_draw_mode,s_tilde_phi_host,SNR,candidate_count_no_bh,candidate_count_with_bh,h_fiducial_used,L_cat_no_bh,L_cat_with_bh,B_num,B_num_wbh,g_frac,combined_no_bh,combined_with_bh,impostor_share_proxy_no_bh
bc,900105,34,0.1520710990147969,15960477.0,True,catalogue_selected,0.8524289827419562,111.25612981195296,947,590,0.73,0.024239042255349,0.0053940498551923,891268.9511978684,99257.16028109854,0.1113661,0.004865066192141,0.0004390542446784,
bc,900105,35,0.2278386287800297,11198393.0,True,catalogue_selected,0.7638756917559381,54.58734513957013,573,100,0.73,0.0764230168011741,0.0005693027228558,15242497.184179831,2614573.0432201037,0.1715318,0.0284659589369639,0.0027959101806559,
bc,900105,36,0.1450600780848189,17554073.0,True,catalogue_selected,0.6956007021085691,56.28121623558471,3029,1723,0.73,0.096441780593092,0.0153092005625481,3181489.2036080845,395232.2970412303,0.1242287,0.0189719764045713,0.0013659741620426,
bc,900105,38,0.168508374103368,8100758.0,True,catalogue_selected,0.856899098222472,67.38964371443768,359,135,0.73,0.0576143640536912,0.0031231513978703,2664241.4533823035,421416.0898643944,0.1581749,0.0121401441712806,0.0006384897012687,
bc,900105,39,0.0895010261480012,8717127.0,True,catalogue_selected,0.8993011917065231,242.8632944675712,7,2,0.73,0.0790492865847428,0.0008961836292327,273587.90841770696,50619.81132128744,0.1850221,0.01308599505995,0.0001089812805784,
bc,900105,40,0.1140558809852182,16693729.0,True,catalogue_selected,0.9420859561095504,126.11322204528734,132,114,0.73,0.0909992869113853,0.0408681945965572,1412132.29424882,160701.6324508918,0.1138007,0.0162227030832115,0.0027021519119053,
bc,900105,41,0.1675368110282767,5946833.0,True,catalogue_selected,0.7953530097646654,75.18426845986467,218,92,0.73,0.0257781081217256,0.0009904019025894,1231572.4067950682,232329.18038988407,0.1886444,0.0054735363477784,0.0003066799828788,
bc,900105,43,0.1559870668673573,19332150.0,True,catalogue_selected,0.831109956675298,70.91438515374698,406,209,0.73,0.0558015054650114,0.0107606361677292,3097926.3515256755,357822.9837914146,0.115504,0.0123045763502514,0.0010446148658439,
bc,900105,44,0.08320054748144,20134724.0,True,catalogue_selected,0.886051443420263,221.1338187340414,8,8,0.73,0.0149986870977084,0.006518923963905,230939.4277832841,30658.56315235725,0.1327559,0.0026719465810594,0.0004363283838061,
bc,900105,48,0.1649119050475194,12350397.0,True,catalogue_selected,0.8628120404868319,72.08434982451821,393,183,0.73,0.0877377966614804,0.0103922664883457,4024408.466457644,453575.4376716856,0.1127061,0.0184529143593699,0.0011228896831822,
bc,900105,52,0.2085764549512863,7731296.0,True,catalogue_selected,0.7428811376839283,410.73417578029085,2,0,0.73,0.088628722549649,0.0,10607246.26729533,2574506.908732736,0.2427121,0.0255477227601345,0.0027183279196059,
bc,900105,54,0.2301663755772034,15064706.0,True,catalogue_selected,0.6299836729913567,147.9905701953819,588,82,0.73,0.0361851557774381,8.88725388042693e-05,4875875.9286067365,916677.1968740444,0.1880026,0.0110061986467472,0.0009733931596825,
bc,900105,55,0.1992079752804096,11022406.0,True,catalogue_selected,0.6605261833355717,32.11857527579847,703,133,0.73,0.1043193546355511,0.0007673129536842,13486253.787155852,2836655.0970898503,0.2103368,0.0311276853565899,0.0030426685876649,
bc,900105,60,0.2406696828549847,15775367.0,True,catalogue_selected,0.6126771392354531,43.69612729510705,608,126,0.73,0.0246489820791243,0.000259698465929,4888622.935672022,828625.3503089836,0.1695008,0.0091520907296572,0.0008910079703597,
bc,900105,61,0.1074415947348827,12108147.0,True,catalogue_selected,0.8102923404086365,70.87039121694417,73,58,0.73,0.0378809391068062,0.0119675406395591,752376.5778369751,89158.07754735113,0.1185019,0.0069268729334487,0.0008357294506416,
bc,900105,62,0.1694888043905968,11525881.0,True,catalogue_selected,0.82341657099952,63.75574683180261,157,54,0.73,0.0876197751596054,0.0037435252872215,4226683.50157812,740788.9736406874,0.1752648,0.0186473829354458,0.0010141464878489,
bc,900105,63,0.1618137128885753,2974590.0,True,catalogue_selected,0.9038203768008226,136.12304068130743,1894,660,0.73,0.0593750155034297,0.0012170018462209,2844014.1451151143,593866.3867063627,0.2088127,0.012614987776322,0.0007024556118269,
bc,900105,65,0.1317693857023205,10815000.0,True,catalogue_selected,0.9064795348315324,158.93501165546587,55,35,0.73,0.0465636968321535,0.0095639756019124,1587304.50312106,161525.33850130215,0.1017608,0.0092140763458597,0.0007631980685321,
bc,900105,66,0.1175800986226671,15466939.0,True,catalogue_selected,0.838396540682703,52.41963627899271,387,238,0.73,0.0424372624200829,0.0073481810697136,542741.580011419,72514.2508159174,0.1336073,0.0074431406329144,0.0005319087207114,
bc,900105,68,0.2258067185510758,17695318.0,True,catalogue_selected,0.7278505459319979,36.03391003064969,1097,261,0.73,0.0779234579947253,0.0012034661612407,11676150.442188077,2046062.2740028845,0.1752343,0.0249432868072143,0.0022349375053519,
bc,900105,70,0.180679343875638,9024763.0,True,catalogue_selected,0.7688632019983453,44.29004408260674,2768,901,0.73,0.0576228718134482,0.0018796779572027,4941585.686040814,902907.0871136736,0.1827161,0.0145460861659801,0.0010698243579816,
bc,900105,73,0.0940221308561592,17397384.0,True,catalogue_selected,0.9211440566855482,60.26705346934994,462,314,0.73,0.0526890414606905,0.0201398188816464,511721.67588208825,61967.45359694568,0.121096,0.0090700269015215,0.0013134301301447,
bc,900105,76,0.2067154216942057,16298608.0,True,catalogue_selected,0.637624342628867,112.76986331146492,419,168,0.73,0.0276972970737278,0.0010749107897771,3940384.346395903,568874.5953056334,0.1443703,0.0086443655325579,0.0006672627571405,
bc,900105,77,0.1145921829040051,686249.0,True,catalogue_selected,0.9135564663146912,122.19849211982591,23,9,0.73,0.1131803071834315,0.0017659915445492,830191.1879900653,130846.73651658224,0.1576104,0.019199091650779,0.0002475892128714,
bc,900105,78,0.2233916632010608,8208193.0,True,catalogue_selected,0.7722926516068308,43.015160620222815,1554,545,0.73,0.0853608410623879,0.0036728873516303,10231607.87487619,1254123.988937104,0.1225735,0.0246220693910729,0.0015517809928497,
bc,900105,80,0.1428174550549503,16930950.0,True,catalogue_selected,0.888358947313376,485.945860890477,9,7,0.73,0.2732398475182843,0.0309394917837173,3368051.059338583,497298.68606275984,0.1476518,0.0477904293084666,0.0024423021111573,
bc,900105,81,0.1593207647771597,20497623.0,True,catalogue_selected,0.8542720992426119,37.433663811414256,720,258,0.73,0.0579686880135362,0.004530328882923,3301952.606166729,447205.9316119493,0.1354368,0.0128708408763119,0.0007529185979143,
bc,900105,85,0.3324989626752653,19303428.0,True,catalogue_selected,0.5369782585725119,50.56619255867735,3205,47,0.73,0.0211606943670378,4.2319146709621685e-07,37931738.5965104,9489025.989659134,0.2501606,0.0434763994518907,0.0100191425796975,
bc,900105,86,0.2391830968652376,8896484.0,True,catalogue_selected,0.6937340007174649,46.37353753324903,219,93,0.73,0.0611149254710762,0.0020111715807212,8152951.178125032,1193106.117280736,0.1463404,0.0185021710877056,0.0013843831711257,
bc,900105,89,0.1186193759658964,10975893.0,True,catalogue_selected,0.8575128425829912,308.7083631539789,3,3,0.73,0.0660332974875525,0.010785006558357,767463.6082485524,107408.87596171876,0.1399531,0.0115003291586834,0.0007817219013283,
bc,900105,90,0.2848428812385084,12589818.0,True,catalogue_selected,0.5925026584567845,53.67491329815188,635,38,0.73,0.0457352662720166,7.423179214685567e-06,14939572.121845689,3829765.006662056,0.2563504,0.0231781357062023,0.0040441691407954,
bc,900105,91,0.1782979917049116,5025943.0,True,catalogue_selected,0.7759378118555628,47.8115418229536,599,382,0.73,0.0886839234294385,0.015349909152042,5994228.911288522,577538.6734086775,0.09634912,0.0206859423848067,0.0015609873964916,
bc,900105,93,0.1411273336742121,20502600.0,True,catalogue_selected,0.8747982039788966,35.22652230163095,577,195,0.73,0.0737339832995933,0.003789924618965,2465635.714542672,439505.4181023635,0.1782524,0.0145400150414846,0.0006989073932537,
bc,900105,94,0.1315528581306872,14854630.0,True,catalogue_selected,0.8523916360238614,296.2851668655232,1,1,0.73,0.022181199545837,0.0044118763744747,779959.0584924787,92519.29441769396,0.1186207,0.0044143982878005,0.0003710777899068,
bc,900105,95,0.1359791341015073,14643444.0,True,catalogue_selected,0.8749274040866645,309.3830615536255,16,12,0.73,0.0246682422326096,0.0076698966551848,441626.68328106304,43861.55389025649,0.09931817,0.0044597876117522,0.0005215910819271,
bc,900105,96,0.4294006548610934,275136.0,True,catalogue_selected,0.3817463792807974,20.67205512482056,9328,1135,0.73,0.0059845576761685,5.982743862171202e-07,44584130.81804254,9814213.45685492,0.220128,0.0480435846925871,0.0103625070118825,
bc,900105,98,0.0980858239553068,17144883.0,True,catalogue_selected,0.9320561925677447,385.538769323715,22,18,0.73,0.0244823207606342,0.0066363773374676,426602.4760241603,41833.5705966224,0.09806218,0.0044138256614388,0.000455405881008,
bc,900105,99,0.2097107332920257,3716565.0,True,catalogue_selected,0.69570122129941,37.798482870785975,158,43,0.73,0.0704522742634611,0.0014388515820175,6581462.86567177,1211591.3312009785,0.1840915,0.0183544977654864,0.0013684361716867,
bc,900105,100,0.2524969725187316,6627175.0,True,catalogue_selected,0.7905487463981916,22.25857866325627,379,83,0.73,0.0546511954228269,0.0001962276851026,9899152.381412435,2410556.5449817805,0.2435114,0.019299521501835,0.0025573783216805,
bc,900105,101,0.2195567432204347,7474547.0,True,catalogue_selected,0.7335839805602818,168.27646830916524,32,10,0.73,0.0792503259175034,0.0001509742252293,11653141.173966857,2911202.322167956,0.2498213,0.0251337960314564,0.0030831877188737,
bc,900105,103,0.3407906184461985,14322333.0,True,catalogue_selected,0.504559661987959,184.21296492154545,11,0,0.73,0.012963891803899,0.0,9566142.770942677,1869133.0561407155,0.1953905,0.0121992384647265,0.0019735494026957,
bc,900105,104,0.2164749738998009,12849832.0,True,catalogue_selected,0.731133495772921,60.06998452164695,1366,59,0.73,0.0855334790366793,0.0001490557997499,8387794.417020725,1722407.7287205895,0.2053469,0.0227032020288323,0.0018278639994893,
bc,900105,105,0.1215932766845006,11036267.0,True,catalogue_selected,0.8017904301728231,58.28146309644613,160,107,0.73,0.0398175955545479,0.0079604351401486,1056689.8689603952,113241.2628161387,0.107166,0.0075617074945705,0.0006128503375475,
bc,900105,106,0.2379703540558318,14958856.0,True,catalogue_selected,0.7361633190650907,46.23339582846525,2223,762,0.73,0.1084698495345276,0.0021502741905507,13852510.150122626,2014722.922024668,0.145441,0.0321863170211011,0.0022605181296614,
bc,900105,107,0.2955394426198475,1414514.0,True,catalogue_selected,0.5827744660241221,51.05206249087193,222,13,0.73,0.0768352157630574,4.177783046064721e-05,26535463.928593785,5816483.7507018,0.2191966,0.0404565205501639,0.006144001830699,
bc,900105,108,0.2386474594042965,2379141.0,True,catalogue_selected,0.6568308141224714,86.5913918708544,521,167,0.73,0.1043470495510116,0.0018900354625065,15924846.234211858,2360648.1381616066,0.1482368,0.0337069896265602,0.0026096417731343,
bc,900105,109,0.1222182725140687,13517068.0,True,catalogue_selected,0.9177257778348058,135.05974619098578,92,71,0.73,0.024409593220829,0.0074867123128657,727247.9834241208,59328.0466291483,0.08157884,0.0047194925750874,0.0005265702323141,
bc,900105,110,0.2816622380392865,19450688.0,True,catalogue_selected,0.6395155748163053,40.724150027141306,803,127,0.73,0.0184259882050449,2.3583460700280707e-05,11078825.49848649,2401036.3570572915,0.216723,0.0146806723249355,0.0025366280853523,
bc,900105,111,0.1386445618342301,1458952.0,True,catalogue_selected,0.9120171416965543,27.420722392470022,2309,720,0.73,0.1220957863736502,0.0030882656663166,7277592.885327033,1400023.5093875786,0.1923745,0.0274499761510173,0.0016696038145806,
bc,900105,112,0.3793823189927005,18967948.0,True,catalogue_selected,0.4603274780355884,31.43223672766297,525,14,0.73,0.0075563017241934,3.248711287684477e-07,47846738.64641772,10557736.050641753,0.2206574,0.0517428996239136,0.0111475484509096,
bc,900105,115,0.238093453602885,7005882.0,True,catalogue_selected,0.719383293223266,53.95973124952943,847,308,0.73,0.0329805115955314,0.0008466643211986,9604617.277633969,1196809.0500097398,0.1246077,0.0154803109794258,0.0013161321263775,
bc,900105,117,0.1538267506371863,15852142.0,True,catalogue_selected,0.8661881017758305,257.3198853700213,16,9,0.73,0.0971181438705272,0.0162121294941998,2703803.1306823283,407342.2640713757,0.1506553,0.0185771001429864,0.0014347122880658,
bc,900105,118,0.0947502075116326,15051212.0,True,catalogue_selected,0.92597474734306,321.40781546179966,2,2,0.73,0.0688276965712073,0.0212279616583473,383941.99865009525,52125.18475741572,0.1357632,0.0115477621025249,0.0013704668081007,
bc,900105,119,0.1845226046519816,20363267.0,True,catalogue_selected,0.7657591373797773,86.59553650249653,154,70,0.73,0.0711410985076721,0.0042856003583872,7875551.438835478,1086292.9505183904,0.1379323,0.0198323909931682,0.0014125422118727,
bc,900105,125,0.2099250124699234,13676040.0,True,catalogue_selected,0.7985760389370223,133.21207702628178,57,10,0.73,0.083396433379637,0.0028710881822693,10677450.347385537,1664420.198882787,0.1558818,0.0247748043436008,0.0019353128304296,
bc,900105,126,0.2379849869686579,8553503.0,True,catalogue_selected,0.7696923312516532,317.03055070300803,20,3,0.73,0.1941568852400306,0.0062868121218542,13799565.131824756,2686337.998229992,0.1946683,0.0460021091900796,0.003225980174939,
bc,900105,127,0.0736821982167409,9523515.0,True,catalogue_selected,0.9442937041343716,143.78053906903736,99,89,0.73,0.0163473087040108,0.0076328834373706,129355.24829498609,10786.106854195186,0.0833836,0.0027830130814296,0.0004843743319007,
bc,900105,128,0.2516007816267269,19210185.0,True,catalogue_selected,0.8119828885457261,35.89683269201536,186,37,0.73,0.0609694801833427,0.0001005833224874,18081895.829234637,4183664.395555599,0.2313731,0.0289622356754686,0.0044236114340691,
bc,900105,129,0.1736872013836034,7460609.0,True,catalogue_selected,0.6840209447771671,43.11779280688452,1922,774,0.73,0.0171175929172602,0.0005192966007219,2036206.4449363984,435652.586886353,0.2139531,0.0049210873918264,0.0004921688425957,
bc,900105,132,0.1316551106462297,4482637.0,True,catalogue_selected,0.9276331322528184,285.768509871934,5,5,0.73,0.0089305961708041,0.0022610687858421,1490597.445634067,167266.13735582266,0.1122142,0.003019622985514,0.0003167215022832,
bc,900105,135,0.1466184939361459,2169690.0,True,catalogue_selected,0.6653583463900856,536.3839644445267,0,0,0.73,0.0,0.0,2774196.6286547924,413976.7669072092,0.149224,0.0029291730096234,0.0004371029651289,1.0
bc,900105,136,0.2696900202979135,6015542.0,True,catalogue_selected,0.5575931582683458,36.40840854724299,123,24,0.73,0.0328642036270846,2.69903491820781e-05,13070254.17983382,2865890.646350306,0.2192682,0.0191207216945808,0.0030276618843291,
bc,900105,137,0.1303682821940263,9025868.0,True,catalogue_selected,0.7509398927506565,64.96781760041952,1700,1264,0.73,0.0414508456420079,0.0113157574699567,1067463.6177394574,131314.88854417013,0.1230158,0.0078374865413982,0.0008398523452634,
bc,900105,141,0.2348513615045353,8752427.0,True,catalogue_selected,0.7256360635017034,36.31401842220345,793,134,0.73,0.0989079694751831,0.0008215150589684,12331257.014908146,2382561.5027189124,0.1932132,0.029032128583818,0.0025665664612388,
bc,900105,142,0.0786423627491382,13507634.0,True,catalogue_selected,0.9191592304422768,166.76449765898423,3,2,0.73,0.0020218100492369,0.0007214523881331,89550.17263440444,9743.141451161984,0.1088009,0.0004218593578121,5.499355310529984e-05,
bc,900105,147,0.3014271823265518,6517613.0,True,catalogue_selected,0.5660569519939106,151.9419447096078,276,10,0.73,0.0009452350487965,6.5916627908981e-101,337242.6038497128,83958.85915076661,0.2489569,0.0005091042856729,8.864909631962559e-05,
bc,900105,148,0.1892487882797937,2452722.0,True,catalogue_selected,0.6490690053061043,76.5531063365683,1036,296,0.73,0.0921534054558643,0.0027510051089632,8058439.051193983,1321853.5840076392,0.1640335,0.0234271337475156,0.0015661680708624,
bc,900105,150,0.1095538949762975,15376904.0,True,catalogue_selected,0.8977865989496596,46.29626602503123,418,316,0.73,0.0359640734838091,0.005394122998889,345668.1761628117,54216.56987012212,0.1568457,0.00618712700596,0.0003915020609559,
bc,900105,152,0.1280845967670532,8603441.0,True,catalogue_selected,0.9310702926381929,38.93408877311971,579,380,0.73,0.0343005944745446,0.0080160352183552,1480770.05221616,192960.1672739525,0.1303107,0.0071163425297081,0.0007004679816044,
bc,900105,154,0.2570558698659254,19138045.0,True,catalogue_selected,0.6470717819273843,32.39315148182517,867,82,0.73,0.0834844401966015,5.99291414369411e-05,20882890.974356987,5043947.556714914,0.2415349,0.0355646040175724,0.0053294338271862,
bc,900105,156,0.1660580185843234,16621253.0,True,catalogue_selected,0.8757540829062785,334.3495633469489,6,1,0.73,0.1953163867447193,0.0048744284181892,6274160.309742825,972147.2665400204,0.1549446,0.0382440180585451,0.0013285077633421,
